Age,Gender,Height,Weight,CALC,FAVC,FCVC,NCP,SCC,SMOKE,CH2O,family_history_with_overweight,FAF,TUE,CAEC,Automobile,Bike,Motorbike,Public_Transportation,Walking,target
-0.14363419813055683,1.0,0.32326798403304147,-0.28099954427179685,0.0,1,-0.26846321427770947,-5.346764405520003,0,0,-0.024862293942693573,1.0,0.06988791881083256,-1.0595780220906528,0.0,0,0,0,1,0,2
-1.102071364161209,0.0,-0.09765740665123106,-1.2992828221066137,0.0,1,-0.7924838737144105,-2.6707462479080797,0,0,1.089069995259398,0.0,-0.011205821723355366,-0.27817865916425505,0.0,0,0,0,1,0,0
-0.17624274824176606,1.0,-0.301719011647177,-1.4015605622982223,-1.0,1,1.0597699239703304,0.0,0,0,1.5883991720134558,1.0,-0.06762003742472947,0.9838781731234191,0.5,0,0,0,1,0,0
-0.7595113230331293,1.0,0.39808341247524,-0.3697175977761688,2.0,1,0.7942125631134389,0.0,0,0,0.6792475224707897,1.0,-0.0028952251398944905,1.332058338923753,0.0,0,0,0,1,0,2
-0.6389098413973627,1.0,-1.8268861874713582,-1.7097743979342772,2.0,0,-0.7924838737144105,0.0,1,0,-1.677985520254909,0.0,1.1759128008829247,-1.0595780220906528,0.0,0,0,0,1,0,0
2.9978174676971827,1.0,-1.7194853427366492,-0.24226747970454715,0.0,1,-0.7924838737144105,0.0,0,0,-1.677985520254909,1.0,-1.1817032511627137,-1.0595780220906528,0.75,1,0,0,0,0,4
-0.3082982678433131,0.0,-0.3232743611854341,-1.0146395419307208,0.0,1,-0.7924838737144105,0.0,0,0,-0.024862293942693573,1.0,1.1759128008829247,0.5860414400529037,0.5,0,0,0,1,0,1
-0.9587029777357898,1.0,-0.5615860955672799,-1.4161259932662864,0.0,1,1.0987617346785687,1.5133535441027877,0,0,-0.9532596040860863,0.0,1.1759128008829247,0.5860414400529037,0.0,0,0,0,1,0,0
1.1722130890775029,0.0,0.03853760455685511,-0.15699845364404613,0.0,1,-0.5662095753894495,0.7831833565917595,0,0,-0.48216246579098926,1.0,-1.1817032511627137,0.5648162402301762,0.0,1,0,0,0,0,3
1.8406769602580093,0.0,-0.10847267171601604,-0.08779306725931241,-1.0,0,-0.7924838737144105,0.0,0,0,1.6282609323695219,1.0,1.1759128008829247,-1.0595780220906528,0.0,1,0,0,0,0,3
-0.6389098413973627,0.0,-0.0010718269813070052,-1.4008255730438077,0.0,1,-2.6837294821073896,2.6733822027600014,0,0,-1.677985520254909,0.0,1.1759128008829247,0.5860414400529037,0.5,0,0,0,1,0,0
-0.6389098413973627,0.0,-0.0010718269813070052,-1.0146395419307208,0.0,1,-0.7924838737144105,-5.346764405520003,0,0,-0.024862293942693573,1.0,1.1759128008829247,-1.0595780220906528,0.0,0,0,0,1,0,1
-0.8042156281743875,0.0,0.6403367578588497,-0.007447063486234655,0.0,1,0.8765819830957778,0.0,0,0,0.7239793838515718,1.0,-0.0028952251398944905,0.1691253949382957,0.0,0,0,0,1,0,3
-0.38748106215580225,1.0,-0.33785939590040726,1.484168714912426,0.0,1,1.0987617346785687,0.0,0,0,-1.4195197038209941,1.0,-0.2541840896632309,-0.4566477354531859,0.0,0,0,0,1,0,6
0.5182306660418109,1.0,-0.8345346023760674,0.9469008770188302,0.0,1,1.0987617346785687,0.0,0,0,1.1397745908568464,1.0,-1.1817032511627137,-0.5741367369529251,0.0,0,0,0,1,0,6
-0.4736040546203379,1.0,-1.075080274328395,-1.4008255730438077,-1.0,1,-0.7924838737144105,0.0,0,0,-1.677985520254909,0.0,-1.1817032511627137,0.5860414400529037,0.0,1,0,0,0,0,1
-0.14633678243857412,1.0,-1.075080274328395,-0.7780247509374445,0.0,1,-0.38939324096957323,0.0,0,0,0.052447666859023266,1.0,1.3793114105410582,-1.0595780220906528,0.0,0,0,0,1,0,2
0.37558615365668824,0.0,0.772697558909905,1.0733886195009181,0.0,1,-1.502900026577499,0.0,0,0,0.11022928298831453,1.0,0.6323903538603751,-0.47230909587440606,0.0,0,0,0,1,0,5
2.5019001073661085,0.0,0.5359323966922381,-0.4353604952610906,-1.0,0,1.0987617346785687,0.0,0,0,-1.677985520254909,1.0,2.354720826905744,0.5860414400529037,0.5,1,0,0,0,0,1
3.3906402210468976,1.0,-1.2627847306712479,-0.16814084748813318,-1.0,1,0.6568154609092971,-4.496938977377842,0,0,-0.20779525704317714,1.0,-0.013926510647416006,-1.0595780220906528,0.0,1,0,0,0,0,4
0.4399990412264367,0.0,0.8944471565011712,1.1227910813450288,0.0,1,-0.43044461814535123,0.0,0,0,0.14492833950860767,1.0,0.38061817804636944,-0.4326315650226628,0.0,0,0,0,1,0,5
2.909595918269513,1.0,-1.5153700373183354,-0.3348948557832739,0.0,1,-0.7924838737144105,0.0,0,0,-0.73178572608736,1.0,-1.1817032511627137,-1.0595780220906528,0.0,1,0,0,0,0,4
2.5019001073661085,0.0,-0.0010718269813070052,-0.3195046859271645,2.0,1,1.0987617346785687,0.0,0,0,-0.024862293942693573,0.0,-1.1817032511627137,-1.0595780220906528,0.5,1,0,0,0,0,3
-0.12843581878849006,0.0,1.1065745649366932,0.7745436955982699,0.0,1,-0.13292142401540089,0.0,0,0,0.13507903132623927,1.0,-0.5397668372796232,0.05430887944507775,0.0,0,0,0,1,0,4
1.4743337143631718,0.0,0.5359323966922381,1.3024766447478002,0.0,1,0.9883640547798452,0.0,0,0,0.501052410536917,1.0,-0.4948283177115812,1.5537413822885735,0.0,1,0,0,0,0,5
0.4618766008832291,0.0,1.592971510571243,1.21101647732951,0.0,1,-0.5493188608608918,0.0,0,0,0.854572812483784,1.0,0.0009877684978245676,-1.0158456848841877,0.0,0,0,0,1,0,5
-0.4736040546203379,1.0,-0.7528777401242702,-0.8601651294854862,-1.0,1,-2.6837294821073896,0.0,0,0,-0.024862293942693573,1.0,-1.1817032511627137,2.23166090219646,0.75,1,0,0,0,0,1
0.061540699524497984,0.0,0.6541592465762047,0.44627687996644594,-1.0,1,-0.7924838737144105,0.0,0,0,1.6096980116612618,1.0,1.6827094838547332,2.195528035666174,0.0,0,0,0,1,0,4
-0.6389098413973627,0.0,1.6099408440393286,-0.8215465263741775,0.0,0,-0.7924838737144105,0.0,0,0,1.6282609323695219,1.0,1.1759128008829247,0.5860414400529037,0.0,0,1,0,0,0,1
0.3626061779731692,0.0,0.69149178020599,1.0411966539891713,0.0,1,-1.7042306865733652,0.0,0,0,0.03954008070797779,1.0,0.6929021062602047,-1.0568792061727375,0.0,0,0,0,1,0,5
0.09027729219202936,0.0,0.5911579110548253,1.2713084197859315,0.0,1,-0.7776470519165675,-0.12178325286452936,0,0,-0.07644635109653997,1.0,0.6895436821940657,0.32100948881629743,0.0,0,0,0,1,0,5
0.1835996822822777,0.0,1.5029588625990837,1.3401486672782477,0.0,1,0.3388724879455282,-0.4027530489924029,0,0,-0.014667483006026086,1.0,0.6100967364722318,-0.5729930314267354,0.0,0,0,0,1,0,5
0.3779333305231349,0.0,0.65964742974215,1.0257818840828803,0.0,1,-2.136563758915175,0.0,0,0,-0.012715144475751563,1.0,0.4405923939863325,-1.0570799717471189,0.0,0,0,0,1,0,5
1.5100653867039597,0.0,0.5359323966922381,1.3024766447478002,-1.0,0,1.0987617346785687,0.0,0,0,1.6282609323695219,1.0,-1.1817032511627137,2.23166090219646,0.0,1,0,0,0,0,5
-0.17470490850737955,0.0,-0.5380760506548522,-0.24226747970454715,-1.0,1,-0.7924838737144105,0.0,0,0,-0.024862293942693573,1.0,-0.20728992758001707,2.23166090219646,0.0,0,0,0,1,0,3
-0.11739421876071886,1.0,-2.3458255890605257,-0.9615826789113934,-1.0,0,-0.7924838737144105,-0.044653502932700664,0,0,-0.9280858435958038,1.0,-0.7939225629222472,-0.2213060505525738,0.0,0,0,0,1,0,3
-0.2436023767666022,1.0,0.32796140094794846,1.762138082573035,0.0,1,1.0987617346785687,0.0,0,0,-0.9851020636713124,1.0,0.8233183534112133,0.4723093877852383,0.0,0,0,0,1,0,6
-0.29551087340138926,0.0,0.020429822134582363,0.4517705307334418,-1.0,1,-0.7924838737144105,-3.573296119853073,0,0,-0.024862293942693573,1.0,-1.1817032511627137,2.010902696969364,0.0,0,0,0,1,0,4
0.022313305710736496,1.0,-1.075080274328395,-0.3195046859271645,2.0,1,-0.7924838737144105,-5.346764405520003,0,1,-0.024862293942693573,1.0,-0.0028952251398944905,-1.0595780220906528,0.0,0,0,0,1,0,4
-0.9632030971692207,0.0,0.11238642539643971,-1.3394654786439304,0.0,1,-0.7924838737144105,-2.5184998048431004,0,0,0.5884712198675328,0.0,-0.8421688178113089,0.11642607728261054,0.0,0,0,0,1,0,0
-0.8042156281743875,0.0,0.016649312399921595,-1.3947351490029325,0.0,1,-1.2511752361003934,0.0,0,0,-1.4241335707456315,1.0,-0.19860564885230697,1.5998170816091308,0.0,0,0,0,1,0,0
-0.21372451294716246,1.0,0.5473920668254308,1.8371536764144685,0.0,1,1.0987617346785687,0.0,0,0,1.212614506454615,1.0,0.5004994178688122,0.42612836881910354,0.0,0,0,0,1,0,6
-0.10980255050298392,0.0,0.7435167493954837,0.723219842393562,0.0,1,0.5039347309092428,0.0,0,0,1.0487734634948112,1.0,-0.0028952251398944905,-1.0595780220906528,0.0,0,0,0,1,0,4
-0.9812926747220174,1.0,0.11651061783425189,-1.584316961164596,0.0,1,0.9299359129541526,0.3353490635142152,0,0,0.3128096156335186,0.0,1.6567556675457888,1.2492869712168564,0.0,0,0,0,1,0,0
-0.7264290065370169,0.0,1.6787418251763822,-1.0658492385446312,-1.0,1,-0.14526180161016486,2.5052237888241944,0,0,0.4905666499124183,1.0,1.191681715847032,0.7972649261163398,0.0,1,0,0,0,0,0
-0.4736040546203379,1.0,-0.3232743611854341,-1.0146395419307208,0.0,1,1.0987617346785687,0.0,0,0,-0.024862293942693573,0.0,2.354720826905744,-1.0595780220906528,-0.25,0,0,0,1,0,1
-0.4736040546203379,0.0,1.0729366203657833,-0.8215465263741775,0.0,1,-0.7924838737144105,0.0,0,0,-1.677985520254909,0.0,1.1759128008829247,-1.0595780220906528,0.5,0,0,1,0,0,1
-0.9695214149514123,1.0,-1.075080274328395,-1.2849697637098816,0.0,1,-2.6837294821073896,0.0,0,0,-1.677985520254909,0.0,1.1759128008829247,2.23166090219646,0.0,0,0,0,0,1,1
2.4179981634527086,0.0,1.4490973389646273,0.23538126765463557,0.0,1,-0.7924838737144105,-3.5483641574301332,0,0,1.242544302466998,1.0,-0.0028952251398944905,-1.0149932540027975,0.0,1,0,0,0,0,3
0.6835364528188357,0.0,-0.0010718269813070052,-0.3195046859271645,2.0,1,1.0987617346785687,0.0,0,0,1.6282609323695219,0.0,-0.0028952251398944905,0.5860414400529037,0.0,0,0,0,1,0,3
2.5884618213887505,0.0,0.7060123744141228,1.245832654159876,0.0,1,-0.45603884496373304,-0.03301092343967997,0,0,-0.4462516699458087,1.0,-0.40775919929348375,-1.0595780220906528,0.0,1,0,0,0,0,5
-0.3161111152437558,1.0,0.324707155352485,1.7703986017785438,0.0,1,1.0987617346785687,0.0,0,0,-0.5636796252036708,1.0,0.8028165242226244,0.22433263665428776,0.0,0,0,0,1,0,6
1.4742806512056164,0.0,-0.29149445122843204,0.1439185514085397,0.0,1,1.0027658900877576,-3.255888124301581,0,0,0.32394174743950477,1.0,1.1673298996454524,-1.0595780220906528,0.0,1,0,0,0,0,4
-0.28749684885843946,0.0,-0.6660441571562568,-0.628453510817634,0.0,1,-0.7924838737144105,-5.346764405520003,0,0,0.166845447243055,0.0,-0.27338923002319465,-1.0595780220906528,-0.25,0,0,0,1,0,2
0.9852656340014164,0.0,1.2377646967801412,1.317914740290371,0.0,1,1.0369180032841179,0.0,0,0,0.8513508753157012,1.0,0.05027726848991682,0.5002487150135114,0.0,1,0,0,0,0,5
0.019165387613141627,1.0,0.0012480312649626433,-0.223978211312872,-1.0,1,-0.7924838737144105,-0.4938939950488963,0,0,-0.6493891051182801,1.0,-0.634864817162962,1.34741032288609,0.0,0,0,0,1,0,3
-0.2681054882347739,1.0,-1.096356381670341,-1.599879176897566,-1.0,0,1.0987617346785687,-3.4051938469435243,0,0,0.7093310589432192,0.0,0.372166124499786,-1.0595780220906528,0.5,0,0,0,1,0,0
1.6834911590332586,0.0,0.09281799148577584,-0.12634825862431218,-1.0,1,-0.7924838737144105,-4.889543867528568,0,0,0.6449369499086791,1.0,1.529887632553109,-1.0595780220906528,0.0,1,0,0,0,0,3
-0.7416964836979565,1.0,0.4936272039512372,1.6215204497287723,0.0,1,1.0987617346785687,0.0,0,0,0.8044071350581132,1.0,0.6409449637052228,0.03456144589935505,0.0,0,0,0,1,0,6
0.5182306660418109,1.0,-0.5367335400956667,0.9911979981502288,0.0,1,1.0987617346785687,0.0,0,0,1.2492526765193732,1.0,-1.1817032511627137,-0.8534888687491046,0.0,0,0,0,1,0,6
-0.5944295255971874,1.0,-1.2800010860822195,-1.6034209662261105,0.0,0,1.0987617346785687,-0.06586679071160075,1,0,-1.2699583392900753,0.0,-0.026823849260131646,-1.0595780220906528,0.5,0,0,0,1,0,0
0.5182306660418109,1.0,-0.779008365648224,0.8190745365156981,0.0,1,1.0987617346785687,0.0,0,0,1.1114582431133442,1.0,-1.1817032511627137,-0.38380274434193923,0.0,0,0,0,1,0,6
0.23470826421485125,0.0,0.8189014023147747,-0.15232293798396287,-1.0,1,-0.8115759981311377,0.14676600954932081,0,0,0.10898778744535377,1.0,0.12387732640267748,0.48685337259166284,0.0,0,0,0,1,0,2
1.7200777929032576,0.0,0.35806585772708616,-0.058681205675914824,-1.0,1,0.40196065895030164,-0.9967090665084031,0,0,0.39407550031580074,1.0,1.990181517706343,0.33224413288435156,0.0,1,0,0,0,0,3
-0.3082982678433131,0.0,1.2877383098352013,-0.74430932015156,0.0,1,-0.7924838737144105,2.6733822027600014,0,1,1.6282609323695219,0.0,2.354720826905744,2.23166090219646,0.75,0,0,0,0,1,1
0.1876190924877613,1.0,-1.075080274328395,-1.362206969932499,0.0,1,-2.6837294821073896,0.0,0,0,-0.024862293942693573,1.0,-1.1817032511627137,0.5860414400529037,0.0,1,0,0,0,0,1
-1.134827201728437,0.0,1.5025399993046196,-1.593918588600351,0.0,1,1.0987617346785687,0.0,0,0,1.6282609323695219,1.0,2.354720826905744,2.23166090219646,0.75,0,0,0,0,1,0
-0.3082982678433131,0.0,-0.8602785848589769,-0.628453510817634,0.0,1,-0.7924838737144105,-5.346764405520003,0,0,1.6282609323695219,0.0,-0.0028952251398944905,-1.0595780220906528,-0.25,0,0,0,1,0,2
0.017462407397764824,1.0,0.5540938795368786,-1.1703630730935908,-1.0,1,0.11321662693451155,0.9940490512166567,0,0,-0.018041507510929616,1.0,1.1759128008829247,-0.5208417050519439,0.5,0,0,0,1,0,0
-0.8042156281743875,1.0,-2.6860929453490305,-1.2849697637098816,2.0,1,-0.7924838737144105,0.0,1,0,-0.024862293942693573,0.0,-0.0028952251398944905,2.23166090219646,0.5,0,0,0,1,0,2
-0.20576818012379725,0.0,-1.0180074654363727,-0.7589208231131362,0.0,1,-0.11637113369635443,1.00710852327714,0,0,0.28070596257853503,1.0,0.41933612766108896,-1.035082976396646,0.0,0,0,0,1,0,2
0.09696457249030718,0.0,-0.32083636200995647,-0.4353604952610906,0.0,1,-0.7924838737144105,0.0,0,0,-0.024862293942693573,1.0,-1.0294448700975283,2.2048011013353532,0.0,0,0,0,1,0,2
-0.13751606565615243,1.0,0.04428354975016152,-1.3452926010487927,-1.0,1,1.0693055843278478,0.0,0,0,0.049022395534104236,1.0,1.185645039945769,0.9988796401403199,0.5,0,0,0,1,0,0
0.013113873370808124,0.0,1.070165678571627,0.14321105859954042,0.0,1,-2.0380960563141945,-2.815846740345082,0,0,-0.024862293942693573,1.0,-1.1817032511627137,0.5457303457082352,0.0,0,0,0,1,0,3
-0.9695214149514123,1.0,-0.5380760506548522,-0.74430932015156,-1.0,1,1.0987617346785687,-5.346764405520003,0,0,-0.024862293942693573,1.0,-0.0028952251398944905,0.5860414400529037,0.0,0,0,0,0,1,1
-0.3082982678433131,0.0,0.6433332414269473,-0.3195046859271645,0.0,1,1.0987617346785687,-5.346764405520003,0,0,-0.024862293942693573,1.0,2.354720826905744,-1.0595780220906528,0.0,0,0,0,0,1,2
1.9051306783570925,0.0,-0.20427422521937683,-0.10447495215228907,-1.0,1,-0.7924838737144105,-3.580278994166682,0,0,0.77242911936833,1.0,-0.13114364433104708,-1.0595780220906528,0.0,1,0,0,0,0,3
-0.8042156281743875,0.0,0.3211307072228201,-0.628453510817634,0.0,1,1.0987617346785687,0.0,0,0,-1.677985520254909,0.0,1.1759128008829247,0.5860414400529037,0.5,0,0,0,1,0,1
1.3503952048097374,0.0,1.9977545542918884,1.6635401545974904,0.0,1,0.1524316046245403,0.0,0,1,-1.4707863613153886,1.0,-0.06747032880542458,0.6230761060484444,0.0,0,0,0,1,0,5
-0.0021980710467737505,0.0,1.6461671489683443,1.3695894435043445,0.0,1,0.9522110037298053,-0.8210250816718265,0,0,-0.33973102173515496,1.0,-0.6175316239483225,-1.0595780220906528,0.0,0,0,0,1,0,5
-0.6659679191059602,1.0,0.5534494744684685,-0.24226747970454715,2.0,1,-0.7924838737144105,-3.3748242251201708,0,0,0.31895096841926873,1.0,1.9316136197414253,0.10394734490117594,0.0,0,0,0,1,0,2
1.098313633016194,0.0,0.7578547621675683,1.0117217389179245,0.0,1,-0.21935891330139395,0.0,0,0,0.08394131744349753,1.0,-1.1817032511627137,0.13386141548402156,0.0,1,0,0,0,0,5
0.6345580012546712,0.0,1.1037714028891166,-0.019437637710455355,0.0,1,0.8569111375228827,0.1384918916317796,0,0,0.16014368568358528,1.0,-0.18713231033502686,-0.8068783431033505,0.0,1,0,0,0,0,2
-0.3082982678433131,1.0,-0.3232743611854341,-0.4353604952610906,0.0,1,-0.7924838737144105,0.0,0,0,-0.024862293942693573,1.0,-0.0028952251398944905,-1.0595780220906528,0.0,0,0,0,1,0,2
-0.7961288690852556,0.0,0.22859413939939535,0.5081156133332846,-1.0,1,-0.7924838737144105,0.0,0,0,-0.024862293942693573,1.0,0.6801426881865337,0.3225152306241588,0.0,0,0,0,1,0,4
-0.04710884311571668,0.0,1.6046459823939065,1.36275788985116,0.0,1,1.0987617346785687,-1.9440808644648706,0,0,-0.7521307136335845,1.0,-0.24246438026851205,-1.0595780220906528,0.0,0,0,0,1,0,5
-0.5039826296679255,1.0,-2.064746838305317,-0.8501482748290782,0.0,1,0.2818627803261303,0.0,1,0,-0.32575882422636426,0.0,-1.1817032511627137,-1.0595780220906528,0.0,0,0,0,1,0,2
-0.33419127036670593,1.0,-1.9234610270568098,-0.7410993032423447,-1.0,0,0.140747489255888,0.0,0,0,-0.272835737259205,1.0,-0.056579321452999765,1.317571950798503,0.0,0,0,0,1,0,3
0.022313305710736496,1.0,-0.6007874038954479,-0.0746470630486042,-1.0,1,-0.4572738283460141,0.0,0,0,1.1580663993559908,1.0,1.4471671369430097,-0.9429085390830612,0.0,0,0,0,1,0,4
-0.005829508570691613,0.0,0.6985050553671667,1.1738730662384498,0.0,1,-1.770783619532714,0.0,0,0,-0.024862293942693573,1.0,0.12972539301977667,0.07648031045853781,0.0,0,0,0,1,0,5
1.3447595999269348,1.0,-0.21587351645072508,-0.8987837325967948,0.0,1,1.0987617346785687,-5.346764405520003,0,0,-0.024862293942693573,1.0,-0.0028952251398944905,0.5860414400529037,0.5,1,0,0,0,0,1
-0.3082982678433131,0.0,1.0729366203657833,-0.4353604952610906,0.0,1,1.0987617346785687,0.0,0,0,-1.677985520254909,1.0,1.1759128008829247,-1.0595780220906528,0.5,0,0,0,1,0,1
-0.5938519471781885,1.0,0.14574512777104087,-1.4008255730438077,0.0,1,-2.6731801141037734,2.6733822027600014,0,0,-1.677985520254909,0.0,0.8033587759145948,0.10054749509238732,0.5,0,0,0,1,0,0
0.5165673592152602,1.0,-0.6003792806854562,0.7245907641854104,0.0,1,1.0987617346785687,0.0,0,0,0.487731543579293,1.0,-1.09783106011119,0.14680092131485625,0.0,0,0,0,1,0,6
-0.30417058234749084,1.0,-0.3640544619312012,-1.405854062736328,-1.0,1,1.0987617346785687,0.0,0,0,0.9561985628213278,1.0,1.1759128008829247,0.5860414400529037,0.5,0,0,0,1,0,0
-0.24990614763955718,0.0,0.10343993503003755,0.3382541977573959,-1.0,1,-0.7924838737144105,-0.07090878954600685,0,0,-0.024862293942693573,1.0,-1.1817032511627137,1.1316087234789705,0.0,0,0,0,1,0,4
2.5019001073661085,0.0,0.5359323966922381,-0.4353604952610906,-1.0,0,1.0987617346785687,0.0,0,0,-1.677985520254909,1.0,1.1759128008829247,0.5860414400529037,0.5,1,0,0,0,0,1
-0.3082982678433131,0.0,-0.06950764524626402,-0.4353604952610906,0.0,1,-0.7924838737144105,0.0,0,0,-0.30084295095938623,1.0,-0.0028952251398944905,-1.0595780220906528,0.0,0,0,0,1,0,2
-0.8042156281743875,0.0,1.5025399993046196,-1.0146395419307208,0.0,1,1.0987617346785687,2.6733822027600014,1,0,-0.024862293942693573,1.0,1.1759128008829247,-1.0595780220906528,0.0,1,0,0,0,0,0
1.1509354241209244,0.0,2.142520152909803,1.467349154699358,0.0,1,-0.6998847062362736,0.0,0,0,1.3354448684160658,1.0,0.07510532313400935,-1.0595780220906528,0.0,0,0,0,1,0,5
2.9966899169255763,1.0,-1.4213835580909921,-0.2618229362364327,-1.0,1,-0.7924838737144105,0.0,0,0,1.5497474978590497,1.0,-1.1817032511627137,-1.0595780220906528,0.0,1,0,0,0,0,4
0.022313305710736496,1.0,-0.9563164202207537,-0.08041208673966355,-1.0,1,-0.5252886941606504,-0.029107785423650917,0,0,0.8344989371466748,1.0,1.307196650741086,-1.0373901348825711,0.0,0,0,0,1,0,4
-0.474667797358248,1.0,0.9959624349444158,2.555095366383058,0.0,1,1.0987617346785687,0.0,0,0,0.5788384708278115,1.0,0.29901519244493996,0.1912425205095051,0.0,0,0,0,1,0,6
0.5182306660418109,1.0,-0.96084873586856,0.7395538122911086,0.0,1,1.0987617346785687,0.0,0,0,0.27363555453959754,1.0,-1.1817032511627137,-0.20401223562490717,0.0,0,0,0,1,0,6
